text,label
"2. Cơ quan thi hành án hình sự thực hiện các thủ tục sau đây: a) Ngay sau khi nhận được quyết định thi hành án, cơ quan thi hành án hình sự phải công bố ngay quyết định đó trên trang thông tin điện tử của cơ quan mình và triệu tập người đại diện theo pháp luật của pháp nhân thương mại để thông báo, yêu cầu thi hành án. Người đại diện theo pháp luật của pháp nhân thương mại được triệu tập hợp lệ mà không có mặt thì cơ quan thi hành án hình sự phải lập biên bản vắng mặt và tiếp tục tổ chức thi hành án; b) Trong thời hạn 05 ngày làm việc kể từ ngày nhận được quyết định thi hành án, cơ quan thi hành án hình sự phải gửi văn bản yêu cầu cơ quan quản lý nhà nước đối với pháp nhân thương mại thực hiện một hoặc một số biện pháp quy định tại Điều 164 của Luật này; c) Chủ trì, phối hợp với cơ quan quản lý nhà nước đối với pháp nhân thương mại và cơ quan khác có liên quan kiểm tra, giám sát trong quá trình pháp nhân thương mại chấp hành án; d) Ra quyết định cưỡng chế thi hành án theo quy định của Luật này; chủ trì, phối hợp với cơ quan quản lý nhà nước đối với pháp nhân thương mại và cơ quan, tổ chức khác có liên quan cưỡng chế thi hành án đối với pháp nhân thương mại theo quy định của Luật này và quy định khác của pháp luật có liên quan; đ) Cấp giấy chứng nhận chấp hành xong hình phạt, giấy chứng nhận chấp hành xong biện pháp tư pháp, công bố và gửi các văn bản này theo quy định tại Điều 166 của Luật này; e) Thực hiện thủ tục khác theo quy định của pháp luật.",Luật Thương mại
"Tên doanh nghiệp viết bằng tiếng nước ngoài và tên viết tắt của doanh nghiệp 1. Tên doanh nghiệp viết bằng tiếng nước ngoài là tên được dịch từ tên bằng tiếng Việt sang tiếng nước ngoài tương ứng. Khi dịch sang tiếng nước ngoài, tên riêng của doanh nghiệp có thể giữ nguyên hoặc dịch theo nghĩa tương ứng sang tiếng nước ngoài. 2. Tên bằng tiếng nước ngoài của doanh nghiệp được in hoặc viết với khổ chữ nhỏ hơn tên bằng tiếng Việt của doanh nghiệp tại cơ sở của doanh nghiệp hoặc trên các giấy tờ giao dịch, hồ sơ tài liệu và ấn phẩm do doanh nghiệp phát hành. 3. Tên viết tắt của doanh nghiệp được viết tắt từ tên bằng tiếng Việt hoặc tên viết bằng tiếng nước ngoài.",Luật Thương mại
Ðiều 425. Xóa án tích Việc xóa án tích đối với người dưới 18 tuổi phạm tội khi có đủ điều kiện quy định tại Ðiều 107 của Bộ luật hình sự được thực hiện theo thủ tục chung quy định tại Bộ luật này.,Luật Hình sự
"Thủ tục cấp, tống đạt, thông báo bằng phương tiện điện tử Việc cấp, tống đạt, thông báo bằng phương tiện điện tử được thực hiện theo quy định của pháp luật về giao dịch điện tử. Tòa án nhân dân tối cao hướng dẫn thi hành Điều này.",Luật Hành chính
"Gửi hồ sơ vụ án và kháng cáo, kháng nghị Toà án cấp sơ thẩm phải gửi hồ sơ vụ án, đơn kháng cáo, quyết định kháng nghị và tài liệu, chứng cứ kèm theo cho Toà án cấp phúc thẩm trong thời hạn 05 ngày làm việc, kể từ ngày: 1. Người kháng cáo nộp đơn kháng cáo cho Toà án cấp sơ thẩm, trong trường hợp người kháng cáo được miễn hoặc không phải nộp tiền tạm ứng án phí phúc thẩm; 2. Người kháng cáo nộp cho Toà án cấp sơ thẩm biên lai nộp tiền tạm ứng án phí phúc thẩm, trong trường hợp người kháng cáo phải nộp tiền tạm ứng án phí phúc thẩm; 3. Toà án cấp sơ thẩm nhận được quyết định kháng nghị của Viện kiểm sát.",Luật Khác
"1. Hồ sơ mời thầu bao gồm: a) Thông báo mời thầu; b) Các yêu cầu liên quan đến hàng hóa, dịch vụ được đấu thầu; c) Phương pháp đánh giá, so sánh, xếp hạng và lựa chọn nhà thầu; d) Những chỉ dẫn khác liên quan đến việc đấu thầu. 2. Chi phí về việc cung cấp hồ sơ cho bên dự thầu do bên mời thầu quy định.",Luật Khác
"Kháng cáo quá hạn và xem xét kháng cáo quá hạn 1. Kháng cáo quá thời hạn quy định tại Điều 273 của Bộ luật này là kháng cáo quá hạn. Sau khi nhận được đơn kháng cáo quá hạn, Tòa án cấp sơ thẩm phải gửi đơn kháng cáo, bản tường trình của người kháng cáo về lý do kháng cáo quá hạn và tài liệu, chứng cứ (nếu có) cho Tòa án cấp phúc thẩm. 2. Trong thời hạn 10 ngày, kể từ ngày nhận được đơn kháng cáo quá hạn và tài liệu, chứng cứ kèm theo, Tòa án cấp phúc thẩm thành lập Hội đồng gồm ba Thẩm phán để xem xét kháng cáo quá hạn. Phiên họp xem xét kháng cáo quá hạn phải có sự tham gia của đại diện Viện kiểm sát cùng cấp và người kháng cáo quá hạn. Trường hợp người kháng cáo, Kiểm sát viên vắng mặt thì Tòa án vẫn tiến hành phiên họp. 3. Căn cứ vào tài liệu, chứng cứ có liên quan đến việc kháng cáo quá hạn, ý kiến của người kháng cáo quá hạn, đại diện Viện kiểm sát tại phiên họp, Hội đồng xét kháng cáo quá hạn quyết định theo đa số về việc chấp nhận hoặc không chấp nhận việc kháng cáo quá hạn và phải ghi rõ lý do của việc chấp nhận hoặc không chấp nhận trong quyết định. Tòa án cấp phúc thẩm phải gửi quyết định cho người kháng cáo quá hạn, Tòa án cấp sơ thẩm và Viện kiểm sát cùng cấp; nếu Tòa án cấp phúc thẩm chấp nhận việc kháng cáo quá hạn thì Tòa án cấp sơ thẩm phải tiến hành các thủ tục do Bộ luật này quy định.",Luật Hành chính
"Báo cáo tài chính 1. Báo cáo tài chính bao gồm bảng cân đối kế toán, báo cáo kết quả hoạt động sản xuất, kinh doanh, báo cáo lưu chuyển tiền tệ và thuyết minh báo cáo tài chính. 2. Trường hợp tổ chức phát hành là công ty mẹ thì tổ chức phát hành phải nộp báo cáo tài chính hợp nhất theo quy định của pháp luật về kế toán. 3. Báo cáo tài chính năm phải được kiểm toán bởi tổ chức kiểm toán được chấp thuận. 4. Trường hợp hồ sơ được nộp trước ngày 01 tháng 3 hằng năm, báo cáo tài chính năm của năm trước đó trong hồ sơ ban đầu có thể là báo cáo chưa có kiểm toán, nhưng phải có báo cáo tài chính được kiểm toán của hai năm trước liền kề. 5. Trường hợp ngày kết thúc kỳ kế toán của báo cáo tài chính gần nhất cách thời điểm gửi hồ sơ đăng ký chào bán chứng khoán ra công chúng hợp lệ cho Uỷ ban Chứng khoán Nhà nước quá chín mươi ngày, tổ chức phát hành phải lập báo cáo tài chính bổ sung đến tháng hoặc quý gần nhất.",Luật Tài chính - Ngân hàng
"1. Thương lượng giữa các bên. 2. Hoà giải giữa các bên do một cơ quan, tổ chức hoặc cá nhân được các bên thỏa thuận chọn làm trung gian hoà giải. 3. Giải quyết tại Trọng tài hoặc Toà án. Thủ tục giải quyết tranh chấp trong thương mại tại Trọng tài, Toà án được tiến hành theo các thủ tục tố tụng của Trọng tài, Toà án do pháp luật quy định.",Luật Hành chính
"4. Trường hợp Kiểm sát viên rút toàn bộ quyết định truy tố thì Hội đồng xét xử vẫn giải quyết những vấn đề của vụ án theo trình tự quy định tại khoản 1 Điều này. Nếu có căn cứ xác định bị cáo không có tội thì Hội đồng xét xử tuyên bị cáo không có tội; nếu thấy việc rút quyết định truy tố không có căn cứ thì quyết định tạm đình chỉ vụ án và kiến nghị Viện trưởng Viện kiểm sát cùng cấp hoặc Viện trưởng Viện kiểm sát cấp trên trực tiếp. 5. Trường hợp vụ án có nhiều tình tiết phức tạp thì Hội đồng xét xử có thể quyết định kéo dài thời gian nghị án nhưng không quá 07 ngày kể từ ngày kết thúc tranh luận tại phiên tòa. Hội đồng xét xử phải thông báo cho những người có mặt tại phiên tòa và người tham gia tố tụng vắng mặt tại phiên tòa biết giờ, ngày, tháng, năm và địa điểm tuyên án. 6. Kết thúc việc nghị án, Hội đồng xét xử phải quyết định một trong các vấn đề: a) Ra bản án và tuyên án; b) Trở lại việc xét hỏi và tranh luận nếu có tình tiết vụ án chưa được xét hỏi, chưa được làm sáng tỏ; c) Trả hồ sơ vụ án để Viện kiểm sát điều tra bổ sung; yêu cầu Viện kiểm sát bổ sung tài liệu, chứng cứ; d) Tạm đình chỉ vụ án. Hội đồng xét xử phải thông báo cho những người có mặt tại phiên tòa và người tham gia tố tụng vắng mặt tại phiên tòa về các quyết định tại điểm c và điểm d khoản này. 7. Trường hợp phát hiện có việc bỏ lọt tội phạm thì Hội đồng xét xử quyết định việc khởi tố vụ án theo quy định tại Điều 18 và Điều 153 của Bộ luật này.",Luật Hình sự
"Công ty có thể mua lại cổ phần của từng cổ đông tương ứng với tỷ lệ sở hữu cổ phần của họ trong công ty theo trình tự, thủ tục sau đây: a) Quyết định mua lại cổ phần của công ty phải được thông báo bằng phương thức để bảo đảm đến được tất cả cổ đông trong thời hạn 30 ngày kể từ ngày quyết định đó được thông qua. Thông báo phải gồm tên, địa chỉ trụ sở chính của công ty, tổng số cổ phần và loại cổ phần được mua lại, giá mua lại hoặc nguyên tắc định giá mua lại, thủ tục và thời hạn thanh toán, thủ tục và thời hạn để cổ đông bán cổ phần của họ cho công ty; b) Cổ đông đồng ý bán lại cổ phần phải gửi văn bản đồng ý bán cổ phần của mình bằng phương thức để bảo đảm đến được công ty trong thời hạn 30 ngày kể từ ngày thông báo. Văn bản đồng ý bán cổ phần phải có họ, tên, địa chỉ liên lạc, số giấy tờ pháp lý của cá nhân đối với cổ đông là cá nhân; tên, mã số doanh nghiệp hoặc số giấy tờ pháp lý của tổ chức, địa chỉ trụ sở chính đối với cổ đông là tổ chức; số cổ phần sở hữu và số cổ phần đồng ý bán; phương thức thanh toán; chữ ký của cổ đông hoặc người đại diện theo pháp luật của cổ đông. Công ty chỉ mua lại cổ phần trong thời hạn nêu trên.",Luật Thương mại
"Bảo đảm pháp chế xã hội chủ nghĩa trong tố tụng hình sự Mọi hoạt động tố tụng hình sự phải được thực hiện theo quy định của Bộ luật này. Không được giải quyết nguồn tin về tội phạm, khởi tố, điều tra, truy tố, xét xử ngoài những căn cứ và trình tự, thủ tục do Bộ luật này quy định.",Luật Hình sự
